,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
8415,asi benci bis hubu an pali rumit dibandi ber habat deh an heni,0,0,0,0,0,0,0,0,0,0,0,0
8416,laskar liar jahat kelompok jawara i in me ambil tanah tanah milik tuan tio hoa laskar hitam,0,0,0,0,0,0,0,0,0,0,0,0
8417,psi mesra deh an diktator jokowi peduli jahat timpa munir,1,0,0,1,0,0,0,0,1,0,1,0
8418,alamat kerja kuka data biar bukti lgbt aka banci kali,1,1,1,0,0,0,0,1,0,1,0,0
8419,rezim bubar kanda in ganti komisi berantas korupsi pro rezim,0,0,0,0,0,0,0,0,0,0,0,0
8420,kemba ba,0,0,0,0,0,0,0,0,0,0,0,0
8421,coba gubernur kafir ti teriak nih demo haha,1,0,1,0,1,0,0,0,0,1,0,0
8422,bocah geblek penjara tempatn,1,1,1,0,0,0,0,0,1,1,0,0
8423,xc3 oh tan crow at lihat seora gadis asi ra ra kenal,0,0,0,0,0,0,0,0,0,0,0,0
8424,intin lawan katan inti lekno mata baji an kuwe iya baji an podo h alibi inti podo,0,1,0,0,0,0,0,0,0,0,0,0
8425,bubar dewan wakil rakyat ti stop korupsin,1,0,0,1,0,0,0,0,1,0,0,1
8426,teki onta ba a sombo,1,1,1,0,0,0,0,0,1,1,0,0
8427,pendu aun islam at kitab tuhan isi alquran oceh muhammad,1,1,0,1,1,0,0,0,0,0,1,0
8428,harusn henti mm anti ase makan j politik ra nbi meru k rukun manusia,0,0,0,0,0,0,0,0,0,0,0,0
8429,perhati chef barat nilai a renda pikir ter nilai seni cat stera film hasil seni buda belah kaca mata cita ra,0,0,0,0,0,0,0,0,0,0,0,0
8430,joss gih,0,0,0,0,0,0,0,0,0,0,0,0
8431,ban k me etahui yeru lem ajar indahn ragam penti toleransi wajah kota suci agama islam kristen hudi toleran terbit mizan mizan 35 yeru lem,0,0,0,0,0,0,0,0,0,0,0,0
8432,tiada an islam kafir mu go buda lokal tuju islam sempurna proses islam me hormat,0,0,0,0,0,0,0,0,0,0,0,0
8433,freepo peru haan asi pe menandata ani kont deh an rezim jaka a aktor ekonomi politik utama indonesia 1967 freepo 51,0,0,0,0,0,0,0,0,0,0,0,0
8434,menteri negeri puji prestasi gubernur made ku tika,0,0,0,0,0,0,0,0,0,0,0,0
8435,aduh po eh bara date ban k cacat mendi refund rugi ratu reben,0,0,0,0,0,0,0,0,0,0,0,0
8436,pe an an menda r kitab suci fiksi fakta oposisi b ope agama kitab suci fiksi alias kumpul cerita fiktif umat cerdas iman kitab suci fakta rujuk a t al qur an k,0,0,0,0,0,0,0,0,0,0,0,0
8437,islam nu ntara is selamat nu ntara simbiosis islam jawa anti arab anti alquran anti nabi ajar dalil bawa ri kitabn ajar bawa ideologi p,0,0,0,0,0,0,0,0,0,0,0,0
8438,baca bodoh,1,1,1,0,0,0,0,0,1,1,0,0
8439,referensi komisi berantas korupsi uang muka mb k pilih kepala daerah ubah systemn risiko cari risiko minimal kin masyarakat maju sejahtera diakomodir a gota tim 11 bupati rita ua kont tor,0,0,0,0,0,0,0,0,0,0,0,0
8440,yuk data acara launchi kaji ekonomi sih riah jaka a jumat 20 april 2018 12 45 14 00 ba jumat tema investasi ar modal sih riah halal haram narasumber ustad mahbub afi ram,0,0,0,0,0,0,0,0,0,0,0,0
8441,ribu slot main asi asia asean nama raphael maitimo tonjok lali serang bua pinjam 1 2 beli lokal 1 asi argentina 1,0,0,0,0,0,0,0,0,0,0,0,0
8442,twit gue k ret,0,1,0,0,0,0,0,0,0,0,0,0
8443,takutn baji an minoritas cina negeri hadap mayoritas islam berula ula leceh ulam,0,1,0,0,0,0,0,0,0,0,0,0
8444,lihat umar umar ahok busuk selanta me hina agama,1,1,1,0,1,0,0,0,0,1,0,0
8445,sukan lihat gaduh gaduh agama politik deh an racist negeri nih,0,0,0,0,0,0,0,0,0,0,0,0
8446,ayo adik gue rap,0,1,0,0,0,0,0,0,0,0,0,0
8447,gore kopi prabowo jokowi pilih presiden 2019 pali presiden kopin jokowi jokowi jokowi 2019 jokowipresidenkukerjan ta tuju indonesia maju jokowimemba unindonesia ua j,0,0,0,0,0,0,0,0,0,0,0,0
8448,ti anak cebo k ret polos an cebo k ret tua,1,1,1,0,0,0,0,0,1,1,0,0
8449,nama buni nih status dakwa pela garan undang undang informasi transaksi elektronik duga mendu anies,1,0,1,0,0,0,0,0,1,1,0,0
8450,o pacar mantap nv vicuw oknumn edan sok sweet malam romantis ra i in sempil nd lihat lihat mail vicuw no walah tern ta ns nih nama cinta ns semoga bahagia,0,1,0,0,0,0,0,0,0,0,0,0
8451,rencana keroyok 4 bank asi klaim ki su hn ri prestasi kali xixixi,0,0,0,0,0,0,0,0,0,0,0,0
8452,duku jokowi an a l klaim 70 dana pemba unan bandara ajati anggar belanja daerah jabar pemba unan bandara ajati me himpun dana tergantu sepenuhn kocek negara gubernur jabar tekadn menteri hubung,0,0,0,0,0,0,0,0,0,0,0,0
8453,uru pilih pimpin uru mustahil sih ai 20 a t al qur an perintah umat islam pilih pimpin kriteria khusus umat mesti dar penti posisi pimpin a l pilih agama ba,0,0,0,0,0,0,0,0,0,0,0,0
8454,wkkkkkk r cebo,0,1,0,0,0,0,0,0,0,0,0,0
8455,bagus anjir lockscreen,0,1,0,0,0,0,0,0,0,0,0,0
8456,berita google oh atur perintah mudah masuk tenaga kerja asing indonesia tenaga kerja asing bantah undang undang mendu x8,1,0,1,0,0,0,0,0,1,1,0,0
8457,pakde muslim anjing nbia ribet nkl emak takut anjing anjing rumah agama ber nad otak slewah,0,0,0,0,0,0,0,0,0,0,0,0
8458,aduh aduh nenek tua jahat politik identitas hati buta coba pikir no k an nek nek,1,1,1,0,0,0,0,0,1,1,0,0
8459,spill do nama restorann ti gal papua sei et harga an na mahal mbakn goblok cacat,1,1,1,0,0,0,1,0,0,1,0,0
8460,gaji mesti kontol,0,1,0,0,0,0,0,0,0,0,0,0
8461,ciamis 1 kabupaten jawa barat mnduku gubernur kakak presiden wakil presiden ri trn ta kputu ms partai adil sejahtera nau an ain pilih umat beliau taat mi waatona i,0,0,0,0,0,0,0,0,0,0,0,0
8462,eh makan kupi ku kayak asi wkwk,0,0,0,0,0,0,0,0,0,0,0,0
8463,omo igau,1,0,1,0,0,0,0,0,1,1,0,0
8464,idiot makan upil,0,1,0,0,0,0,0,0,0,0,0,0
8465,mempe ahankan atur presiden resikon berat rezim ahok mukidi presiden duku an investor t ra mena gu ancam 9 naga hiiiii,1,0,1,0,0,0,0,0,1,1,0,0
8466,malas ba et jodoh upil onta,1,1,1,0,0,0,0,0,1,1,0,0
8467,abi omo lancar ba et gituloh ca gu msek tau tonton sen senyum kayak idiot,0,1,0,0,0,0,0,0,0,0,0,0
8468,pilih kepala daerah kota negara fenomena bia sebelumn warga negara etnis negeri usia hak pilih kota negara han suara kep,0,0,0,0,0,0,0,0,0,0,0,0
8469,bismillah semoga pilih i et pilih gubernur kakak pilih calon a an hidup tau bibit bebet bobotn an ri han katan ri bukti,0,0,0,0,0,0,0,0,0,0,0,0
8470,islam sebenarn titik mas at dar islam berbaha titik,1,0,0,1,1,0,0,0,0,0,1,0
8471,nu mbil main memek e banget coy,0,1,0,0,0,0,0,0,0,0,0,0
8472,2 terima kakak presiden ide ide arah penti proses pemba unan bandara ajati hina bandara pe indonesia rupa hasil kerja ber perintah t perintah daerah badan usaha milik negara sw,0,0,0,0,0,0,0,0,0,0,0,0
8473,islam nu ntara 1 wacana islam arab deh an partai komunis indonesia numpa partai demokrasi indonesia juang 2015 jokowi mena pilih presiden 2014 dar manfaat dar,1,0,0,1,1,1,0,0,0,0,1,0
8474,partai komunis indonesia khilafah anti pancasila bubar ta kap dewan wakil rakyat duku,1,0,0,1,0,0,0,0,1,0,0,1
8475,uym dku rezim hmmm,0,0,0,0,0,0,0,0,0,0,0,0
8476,timba tinta ulama deh an darah syuhada rat tinta ulama darah syuhada al bashri,0,0,0,0,0,0,0,0,0,0,0,0
8477,bijak bijak daga an rupa amanat presiden mesti tunai hina ekonomi indon,0,0,0,0,0,0,0,0,0,0,0,0
8478,sosok pimpin sederhana ta dzim ulama gus ipul pikul guru peristirahatann te hir pilih gus ipul mbak puti gusti top markotop gustiba kalan,0,0,0,0,0,0,0,0,0,0,0,0
8479,hina melulu darin tirmidzi deh an nad sih ikh al bani ulama suu t jahat suguh keburu bentuk membu kus kese tan deh an,0,0,0,0,0,0,0,0,0,0,0,0
8480,alah bacot anjing pali antek antek sih side tuju alah anji,1,1,1,0,0,0,0,0,1,1,0,0
8481,titit an pakai pipis,0,1,0,0,0,0,0,0,0,0,0,0
8482,asi deh an co kayu coklat haha,0,0,0,0,0,0,0,0,0,0,0,0
8483,pokon in solo cebur habitat kolam butek 2019 ganti presiden 2019 presiden a lbukanjokowi,1,0,1,0,0,0,0,0,1,1,0,0
8484,benak teriak bubar partai komunis indonesia lucu anak jatuh ndu batu batun lahin,1,0,1,0,0,0,0,0,1,1,0,0
8485,kak ajar caran bicara deh an asi do khususn sebenarn extrove outgoi puhliiiis hehe,0,0,0,0,0,0,0,0,0,0,0,0
8486,an gu nsoaln le bom suraba polisi berha,0,0,0,0,0,0,0,0,0,0,0,0
8487,gelar profesorn palsu lucun nikmat gelar profesorn eh kebo kar dosen han staf bia gilan pe ikutn keburu cinta ilmu ilmu palsun gende,1,1,1,0,0,0,1,0,0,1,0,0
8488,selamat rena kolam cebo,1,1,1,0,0,0,0,0,1,1,0,0
8489,mende ar televisi pe etahuan r ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
8490,habat kara ba,1,1,1,0,0,0,0,0,1,1,0,0
8491,tai ah emak era kerja disgraceful omo kayak serah habis tanda kont tawar lowo an,0,1,0,0,0,0,0,0,0,0,0,0
8492,pakai selipar rumah lahn selipar bawa jalan selipar masuk jamban his,0,0,0,0,0,0,0,0,0,0,0,0
8493,uji badan awas pilih kolaka te i pela garan aparatur sipil negara pilih kepala daerah,0,0,0,0,0,0,0,0,0,0,0,0
8494,meni sederhana biar cepat halal deh an ekonomi beda dewa an sikap,0,0,0,0,0,0,0,0,0,0,0,0
8495,mu kin deh an tes dna bi turun tii partai komunis indonesia perintah revolusioner republik indonesia partai adil sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
8496,menteri daga an cina numpa cari makan hidup indonesia cari perkara pribumi usir negara republik indonesia,1,0,1,0,0,1,0,0,0,0,0,1
8497,benco teriak benco,1,1,1,0,0,0,0,1,0,1,0,0
8498,2019 ganti presiden konstitusional hak t woiii a plo o laku otoriter,1,1,1,0,0,0,0,0,1,1,0,0
8499,bera monyet v,0,0,0,0,0,0,0,0,0,0,0,0
8500,mimpi saleh allah mimpi buruk setan bukhari on berkah,0,0,0,0,0,0,0,0,0,0,0,0
8501,avatarn rap ban main ojek,0,1,0,0,0,0,0,0,0,0,0,0
8502,tekan laser pointern slide ganti aaap hubu i ahlin point point pe tentun bicara deh an pimpin agama seora eksorsisme bi laku eksorsisme,0,0,0,0,0,0,0,0,0,0,0,0
8503,umat islam butuh pilih injak ayo daftar hitam ai politik rezim anti islam,1,0,0,1,1,0,0,0,0,0,0,1
8504,cebo adek cerdas,1,1,0,1,0,0,0,0,1,0,1,0
8505,bagas homo kemarin lihat profil gerindra,1,1,1,0,0,0,0,1,0,1,0,0
8506,dim usin kunyuk sembah lembu,1,1,1,0,1,0,0,0,0,1,0,0
8507,kamar glu r glusur k k bua kasur,0,0,0,0,0,0,0,0,0,0,0,0
8508,ra p makan kayu peang kunyuk wkwk,0,1,0,0,0,0,0,0,0,0,0,0
8509,ti pura pura budek nikah ruf prabowo an bikin gaduh viva,0,1,0,0,0,0,0,0,0,0,0,0
8510,auti auti autis h banci autis seram lt,1,1,1,0,0,0,1,1,0,1,0,0
8511,alumni 212 partai adil sejahtera tim sukses anies ramai ramai bua body me enal asma dewi,1,0,1,0,0,0,0,0,1,1,0,0
8512,,0,0,0,0,0,0,0,0,0,0,0,0
8513,libur k halaman ekspektasi no kro teman jalan jalan main pantai realita ganti taplak meja ganti seprei ganti bocor ganti pribadi,0,0,0,0,0,0,0,0,0,0,0,0
8514,potret polisi rezim,0,0,0,0,0,0,0,0,0,0,0,0
8515,ekonomi digital bida perhati raja create ban k pelua kerja jombn,0,0,0,0,0,0,0,0,0,0,0,0
8516,habib sinti anonim h deh erin kit jiwa,1,1,1,0,0,0,1,0,0,1,0,0
8517,nantin me eluarkan buah lagu k ret k gu tanggal mainn,0,1,0,0,0,0,0,0,0,0,0,0
8518,mbak i pimpin muhammad h gresik ketua doa presiden,0,0,0,0,0,0,0,0,0,0,0,0
8519,akhirn me anut agama buddha ban k tenta ajar agama islam kristen hindu hucu like her parents me agama dunia buruk ajar agama,0,0,0,0,0,0,0,0,0,0,0,0
8520,e eh memek gatal kak kakak habis gigit sera bantu kakak lep tutup memek pakai selimut,0,1,0,0,0,0,0,0,0,0,0,0
8521,te arik deh an wawancara simak wawancara bi be ibat buruk sehat,0,0,0,0,0,0,0,0,0,0,0,0
8522,nikmat gubernur dustakaaan,0,0,0,0,0,0,0,0,0,0,0,0
8523,rezim orde dolar lambu ti hi rupiah 15 000 o le ser keprabon kondisi sp rezim berani jokowi le ser keprabon,0,0,0,0,0,0,0,0,0,0,0,0
8524,makan katolik khusus dewan kepau tugasn teliti pantau perge an buah alir aksi spiritual umat pimpin paus emeritus bene,0,0,0,0,0,0,0,0,0,0,0,0
8525,urus urus mulutn nyinyir kakak banci leko,1,1,1,0,0,0,0,1,0,1,0,0
8526,baca mas beli men ma2 deh an islam deh an hindu beliau x9ctdk bi nilai islam kacamata hindu beliau han menja,0,0,0,0,0,0,0,0,0,0,0,0
8527,cowok bre sek pe ecut seora cewek harap,1,1,0,1,0,0,0,1,0,0,1,0
8528,jujur era susilo bambang yudhoyono ban k tentara nasional indonesia otoriter,1,0,1,0,0,0,0,0,1,1,0,0
8529,korupsi e kartu tanda duduk jaman susilo bambang yudhoyono te ku,1,0,1,0,0,0,0,0,1,1,0,0
8530,ba t laku teroris buddha keparat,1,1,0,1,1,0,0,0,0,0,1,0
8531,kin lawan play station kalah lawan jokowi,1,0,1,0,0,0,0,0,1,1,0,0
8532,closed agency membern kenal biar era asi,0,0,0,0,0,0,0,0,0,0,0,0
8533,sebaikn tan beliau mohon bantu nn,0,0,0,0,0,0,0,0,0,0,0,0
8534,kampung udik payah k an udik h,0,0,0,0,0,0,0,0,0,0,0,0
8535,semoga pikir timpa an pe hasil rencana impor dosen gaji rupiah 35 rupiah 60 juta gaji dosen s3 kerja 25 han rupiah 8 juta,0,0,0,0,0,0,0,0,0,0,0,0
8536,pergi us na,1,1,1,0,0,0,0,0,1,1,0,0
8537,busukn sih maun lihat lahan lahan lihat bubar panitia khusus a ket komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1
8538,cak gerry keben tolak hoaks duku pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
8539,verohi fuck kafir teroris buddha,1,1,0,1,1,0,0,0,0,0,1,0
8540,kalem kontol,1,1,1,0,0,0,0,1,0,1,0,0
8541,greg graffin album folk country tradisional judul millpo aman greg evolutionary biologist pentol bad religion pe gagas punk manifesto musik countryn ganjil country kris,0,0,0,0,0,0,0,0,0,0,0,0
8542,niat elegan puisi men ilkan keno an kedu uan ba buda indonesia sera agama k an,1,1,1,0,0,0,0,0,1,1,0,0
8543,cupu besok uji mi gun iklan giat bar kos,0,1,0,0,0,0,0,0,0,0,0,0
8544,ta kap ahok kelompok laku palsu e kartu tanda duduk rupa pe h nat ba negara,1,0,0,1,0,0,0,0,1,0,0,1
8545,rokok bro gue erokok men ah banci erokok eh lihat banci erokok kali eh,1,1,1,0,0,0,0,1,0,1,0,0
8546,merah muda titit titit warnan coklat benyek,0,1,0,0,0,0,0,0,0,0,0,0
8547,iya museum brawija pi tank depann bawa bom takjil hem,0,0,0,0,0,0,0,0,0,0,0,0
8548,sih ahok kutil babi,1,1,1,0,0,0,0,0,1,1,0,0
8549,cermin buah ai bentuk anak seora begawan ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
8550,pilih nista agama teman koruptor korup,0,0,0,0,0,0,0,0,0,0,0,0
8551,tan guntur romli nih,0,0,0,0,0,0,0,0,0,0,0,0
8552,perca komisi berantas korupsi perca susilo bambang yudhoyono demokrat demokrat korupsi,1,0,0,1,0,0,0,0,1,0,1,0
8553,buddha kafir teroris,1,1,0,1,1,0,0,0,0,0,1,0
8554,ti jokowi ahok kafir kafir ateis hypertext transfer protocol over secure socket layer t co v2grcuesti,1,1,0,1,1,0,0,0,0,0,1,0
8555,setan,1,1,1,0,0,0,0,0,1,1,0,0
8556,sepupu pacar a ann sekolah dasar kali cinta monyet geden kawin teman mesra,0,0,0,0,0,0,0,0,0,0,0,0
8557,utama buru ela harpy monyet,0,0,0,0,0,0,0,0,0,0,0,0
8558,gerindra mera penti untu kepenti an golo an apak kabar undang undang md3 at cepat putus,0,0,0,0,0,0,0,0,0,0,0,0
8559,berani gaji gue biar buzzer bi anonim forensik pintar ambil buzzer gembel warung internet kakek kakek gagap teknologi wkwk,0,1,0,0,0,0,0,0,0,0,0,0
8560,trans7 han kursi republik indonesia 1 kursi calon wakil presiden ramai rebut an perbinca ann t rebut istana live mata najwa 20 00 indonesia barat,0,0,0,0,0,0,0,0,0,0,0,0
8561,at paul pogba selebrasi gol terde ar tiru suara monyet,0,0,0,0,0,0,0,0,0,0,0,0
8562,cewek cakap bego laku sih ahok cina bau tai makan bubur encer ahok paham komunis nista islam kristen,1,1,1,0,1,1,0,0,0,1,0,0
8563,bokep cewek bispak bandu entot crot unduh full,0,1,0,0,0,0,0,0,0,0,0,0
8564,ta kap ahok tber mafpi indonesia hancur ulama,1,0,1,0,0,0,0,0,1,0,0,1
8565,lihat kara negara republik indonesia sepe i korea utara rezim jokowi blokir jokowi le serkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
8566,ranah agama 2 i politik ber ranah politik 1 ba pecah kesima pru 14 kitamestimena hebatkannega,0,0,0,0,0,0,0,0,0,0,0,0
8567,dirgahayu habat mitra koalisi sekutu 20 jua indonesia sejahtera salam indonesiara,0,0,0,0,0,0,0,0,0,0,0,0
8568,kean taann presiden supel ramah diskriminasi hadap ulama,0,0,0,0,0,0,0,0,0,0,0,0
8569,tern ta gue pul raib gue emak era kakak indonesia t emak boros ba et pul seri tib,0,0,0,0,0,0,0,0,0,0,0,0
8570,agus harimurti yudhoyono kupon gratis abak umur hidup anak jokowi,0,0,0,0,0,0,0,0,0,0,0,0
8571,humor as banget anjir wkwk x9ddd,0,1,0,0,0,0,0,0,0,0,0,0
8572,bia kua tua anak kelas polisi republik indonesia berani proses demo sih e mati polisi me hina presiden adek ayem,1,0,1,0,0,0,0,0,1,1,0,0
8573,super gubernur anies be emu erdogan,0,0,0,0,0,0,0,0,0,0,0,0
8574,jokowi nothi impossible real bukti negara republik indonesia commando jokowi kuat zona world class sekian puluh tekan asi ce keraman mafia baji an negara republik indonesia kuat kokoh tuju wonderful,0,0,0,0,0,0,0,0,0,0,0,0
8575,h baca gue tau loud bani kopar kafir kocak goblok nalarn bejat,1,1,1,0,0,0,0,0,1,1,0,0
8576,agama toleransi lukman muslim paham toleransi sembah menyembah allah subhanahu wa taala benci kafir,1,0,0,1,1,0,0,0,0,0,1,0
8577,teba pilih negara republik indonesia tena andai kafir negeri jaga li ti gkahn muslim islam,0,0,0,0,0,0,0,0,0,0,0,0
8578,prabowo panik prabowo babi buta nsera elite politik goblok mental mal,1,1,1,0,0,0,0,0,1,1,0,0
8579,cinta mema buta an biar pilih,0,0,0,0,0,0,0,0,0,0,0,0
8580,ins allah kakak do ber,0,0,0,0,0,0,0,0,0,0,0,0
8581,tau kak noob,0,0,0,0,0,0,0,0,0,0,0,0
8582,dibandi rezim buah lompat at at be r beneran ban k utama hukum,0,0,0,0,0,0,0,0,0,0,0,0
8583,baju 2019 ganti presiden a gaji mesti demo bermi gu2 presiden enak bikin atur presiden tenaga kerja asi b bi putus hubung kerja a gur tenaga asi enak c ganti pres,1,0,1,0,0,0,0,0,1,1,0,0
8584,nasib indonesia derita pimpin jokowi,1,0,1,0,0,0,0,0,1,1,0,0
8585,partai komunis indonesia baju merah kena marah,0,0,0,0,0,0,0,0,0,0,0,0
8586,pe emba an industri nasional kara arah menindaklanjuti produktivitas i pe emba an teknologi leonard t ubolon deputi bida ekonomi badan rencana bangun nasional ready for industri 4 0 fm,0,0,0,0,0,0,0,0,0,0,0,0
8587,tolak sweepi kerja cina komunis antek komunis bro legal buka pintu bi masuk,1,0,0,1,0,1,0,0,0,0,1,0
8588,matanajwadebatjaka a lucu ba et ahok mbu tan kena sekak mat pe an an isu agama r cina tolol haha,1,1,1,0,0,1,0,0,0,1,0,0
8589,kakak kokin ajar k cc bu warga pesisir ikan bi bakar a p gore pepes tandem aneka mbal kerupuk bakso pempek khas ikan daerah nu ntara ban k trust me delicious,0,0,0,0,0,0,0,0,0,0,0,0
8590,main taplak meja,0,0,0,0,0,0,0,0,0,0,0,0
8591,islam indah kristen nka katolik lembut hindu cinta buddha damai j malam romantis k tali kerja rumah udara dewan masjid indonesia nkpenti an pribadi,0,0,0,0,0,0,0,0,0,0,0,0
8592,buku syekh yusuf seora ulama sufi jua abu hamid 2005 402 halaman harga 100 000 minat,0,0,0,0,0,0,0,0,0,0,0,0
8593,prediksi togel oh kamis 29 maret 2018 na kakak main 9123 mistik 6058 na kakak jaga 38 68 05 shio monyet,0,0,0,0,0,0,0,0,0,0,0,0
8594,cacat cacat cacat sih,1,1,1,0,0,0,0,0,1,1,0,0
8595,1 manusia banget bar ba et adepin gue wkwk idiot garis keras suka ambek kg kadang negative thinking kg suka kaca in moody kadang ambek e bentar doa ribut bull ble bocah bocah,0,1,0,0,0,0,0,0,0,0,0,0
8596,video ritual hindu gelar india aceh terap sih riat islam deh an at keras,0,0,0,0,0,0,0,0,0,0,0,0
8597,rumah ranah indah seora diam culun deh an bakar be r,0,0,0,0,0,0,0,0,0,0,0,0
8598,woiii k ret geli lihat belaga sok o penci jidat ha,1,1,1,0,0,0,0,0,1,1,0,0
8599,kepala polisi resor tema gu silaturahim tokoh mas at wujud pilih kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
8600,gus rommy cerita asbab al wurud pe kalin muncul isu partai komunis indonesia alamat presiden jokowi pilih presiden 2014 jokowi calon wali kota solo 2 kali gubernur jaka a 2012 ro,0,0,0,0,0,0,0,0,0,0,0,0
8601,pilih anis doo pilih sih nista agama pecah negara republik indonesia,1,0,1,0,0,0,0,0,1,1,0,0
8602,mar guyon anjir awm nek lihat twit ku rau ri iya bia cocot hehe,0,1,0,0,0,0,0,0,0,0,0,0
8603,bolot emak mbu,0,1,0,0,0,0,0,0,0,0,0,0
8604,keluarga cebo kuadrat cewek jil t ls hoaks,1,1,1,0,1,0,0,0,0,1,0,0
8605,tokoh pemuda tokoh mas at tokoh ulama sinergi me mi gon deh rawa ribagjadiri,0,0,0,0,0,0,0,0,0,0,0,0
8606,bubar partai komunis indonesia turun harga teriak a katan 65,0,0,0,0,0,0,0,0,0,0,0,0
8607,anjing hina rebut jabat k e b o h o a natural killer e b o h o a natural killer e b o h o a,1,1,1,0,0,0,0,0,1,1,0,0
8608,goods and services tax pru 14 ber 2 goods and services tax tipu munafik nih,0,0,0,0,0,0,0,0,0,0,0,0
8609,butuh bom cinta kakak tulus,0,0,0,0,0,0,0,0,0,0,0,0
8610,instruksi presiden jokowi daerah terap online sih le submission,0,0,0,0,0,0,0,0,0,0,0,0
8611,makan gue lupa baca universitas negeri malang asi,0,0,0,0,0,0,0,0,0,0,0,0
8612,cinta ustaz ustaz ahlusunah gelincir lahan a me a membenarkann li mena hati baran taklid buta meni galkan sikap,0,0,0,0,0,0,0,0,0,0,0,0
8613,selamat rute jaka a kota pondok cina sedia 11 05 11 20 11 35 12 03 12 25 12 35 indonesia barat tks,0,0,0,0,0,0,0,0,0,0,0,0
8614,cebo do o wkwk,1,1,1,0,0,0,0,0,1,1,0,0
8615,pembelaann islam an ragu duku,0,0,0,0,0,0,0,0,0,0,0,0
8616,selamat indonesia ayopenja an ahok le serkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
8617,deh er nyata ulama puja muja ara nyata anti ara an seri ba et nyata anti cina an hudi an panik i in hidup ala liberal,0,0,0,0,0,0,0,0,0,0,0,0
8618,sih curiga mu kin ua 1 enam triliun bia k anye pilih presiden bi budiono wakil presiden detik detik mugkin kelumit mantan presiden wakiln bi kena hukum alias kebal hukum,1,0,1,0,0,0,0,0,1,1,0,0
8619,asi li kenal sih ai asi akhirn olah damai semoga asi bos cape,0,0,0,0,0,0,0,0,0,0,0,0
8620,bubar komisi berantas korupsi,1,0,0,1,0,0,0,0,1,0,0,1
8621,cebo amuk deh kolam butek,1,1,1,0,0,0,0,0,1,1,0,0
8622,ri 1 mera kul ulama at pe an an bunuh ulama ri 1,0,0,0,0,0,0,0,0,0,0,0,0
8623,jokowi kacu gue at jujur ebo er diam bisu tuli,1,1,0,1,0,0,1,0,0,0,1,0
8624,racun nete,0,1,0,0,0,0,0,0,0,0,0,0
8625,melati dirin wa i bu a ba busuk baun,0,0,0,0,0,0,0,0,0,0,0,0
8626,oi jawa menyebutn set hewan rubu ba,0,0,0,0,0,0,0,0,0,0,0,0
8627,contoh jokowi programn mobil esemka mobil nasional memba uji nasional me andal huta,0,0,0,0,0,0,0,0,0,0,0,0
8628,kerja kelompok mbil entot bokep entot memek bugil bispak,0,1,0,0,0,0,0,0,0,0,0,0
8629,cebo e i,1,1,1,0,0,0,0,0,1,1,0,0
8630,ahok diskusi terap sistem ganjil genap,0,0,0,0,0,0,0,0,0,0,0,0
8631,bi teman habat putus jalan injak beli eh jalan kah injak,0,0,0,0,0,0,0,0,0,0,0,0
8632,rkas emak bego sih,1,1,1,0,0,0,0,0,1,1,0,0
8633,cium jokowi mema tajam cari ua ups pe huta an ua,1,0,1,0,0,0,0,0,1,1,0,0
8634,oh a bom info,0,0,0,0,0,0,0,0,0,0,0,0
8635,delman onta,0,0,0,0,0,0,0,0,0,0,0,0
8636,komisi i dewan wakil rakyat ri harap mutasi perwira laku tentara nasional indonesia,0,0,0,0,0,0,0,0,0,0,0,0
8637,jokowi tai anjing,1,1,1,0,0,0,0,0,1,1,0,0
8638,top cerita 30 proyek strategis jokowi rupiah 94 8 triliun r,0,0,0,0,0,0,0,0,0,0,0,0
8639,muslim tersi gu elaporin nalar cerna fiksi fiktif kitab suci ban k multi a i indentik na al alquran cebo du nalar 2019 ganti presiden,1,1,0,1,1,0,0,0,0,0,1,0
8640,bijak pe embalian bara konsumen laku bara ru k cacat produksi konsumen mera kura puas produk terhitu 7 ta gal beli haus mini kuiz hazid,0,0,0,0,0,0,0,0,0,0,0,0
8641,kelompok hasil me kapital sih gatot gue duga ketiban momentum bowo kelompok cikeas jokowi,1,0,1,0,0,0,0,0,1,1,0,0
8642,program ditu gu,0,0,0,0,0,0,0,0,0,0,0,0
8643,bukti muhammad nabi gaduh an mas at menu gu pe,1,1,0,1,1,0,0,0,0,0,1,0
